index,sentence,year,label,orig_index,label_name,word_count,char_count,llm_label_str,llm_label
266,"Flexible inflation averaging would bring some of the benefits of a formal average-inflation-targeting rule, but it could be more robust and simpler to communicate and implement.",1996,2,261,Neutral,26,177,NEUTRAL,2
233,That should drive productivity.,2016,2,228,Neutral,4,31,NEUTRAL,2
587,"My general point is that inflation is much too high, and the outlook for inflation remains significantly uncertain.",2021,1,569,Hawkish,18,115,HAWKISH,1
590,"Most projected somewhat slower growth through next year, and a smaller reduction in unemployment, than they had projected in April.",2005,0,560,Dovish,20,131,DOVISH,0
81,"Apart from notably adverse business sentiment and disappointing growth in sales and profits, factors that were curbing capital expenditures cited by members included persisting capital overhangs stemming from what were now seen as excessive earlier buildups in equipment and software and substantial idle capacity in many industrial and commercial structures.",2015,0,81,Dovish,50,359,NEUTRAL,2
615,"Nonetheless, the potential for significant further weakening in housing activity and home prices represented a downside risk to the economic outlook.",2021,0,583,Dovish,21,149,DOVISH,0
406,"In these circumstances, a pause seemed desirable to monitor the still-incomplete effects of the Committee's easing over the past year--a significant part of which had been implemented in recent months--and the contours of the turnaround in economic activity.",2022,0,390,Dovish,38,258,DOVISH,0
175,"But, as a consequence of low interest rates, the servicing requirement for that debt relative to homeowners' income is roughly in line with the historical average.",2004,0,173,Dovish,26,163,NEUTRAL,2
345,"However, nothing prevents a central bank from switching its focus from the price of reserves to the quantity or growth of reserves.",2004,2,336,Neutral,22,131,NEUTRAL,2
889,The disruptions to global economic activity had significantly affected financial conditions and impaired the flow of credit to U. S. households and businesses.,2011,0,840,Dovish,23,159,NEUTRAL,2
757,The boom was fueled by a sustained acceleration of productivity and an accompanying rise in corporate profits--fundamental changes that justified a major rise in equity prices.,2021,0,735,Dovish,26,176,NEUTRAL,2
139,"Committee Policy Action In their discussion of monetary policy for this meeting, members agreed that the coronavirus outbreak was causing tremendous human and economic hardship across the United States and around the world.",2007,0,136,Dovish,33,223,DOVISH,0
381,"If we adjust the 6.7 percent headline unemployment rate for the decline in participation since February and the Bureau of Labor Statistics estimate of misclassification, the unemployment rate would be 10 percent, similar to the peak following the Global Financial Crisis.",2019,1,370,Hawkish,41,271,DOVISH,0
186,"Economic data releases were mixed, on balance, over the intermeeting period, but market participants were especially attentive to incoming information on the labor market--most notably, the private payroll figures in the employment report for May, which were considerably weaker than investors expected.",2016,0,179,Dovish,42,303,NEUTRAL,2
675,Participants expected economic activity to contract sharply in the fourth quarter of 2008 and in early 2009.,2008,0,640,Dovish,17,108,NEUTRAL,2
1111,"With regard to the consensus in favor of moving from an assessment of risks weighted toward rising inflation to one that was weighted toward economic weakness, with no intermediate issuance of a balanced risks assessment, some members observed that such a change was likely to be viewed as a relatively rapid shift by some observers.",2015,0,1050,Dovish,55,333,DOVISH,0
97,"But—so I would just say that our—that there are many things that go in, as you know, to, to setting asset prices.",2022,2,93,Neutral,22,113,NEUTRAL,2
988,"When long-term rates rise in response to a cyclical strengthening, it reflects, in large part, the expectation of higher short-term interest rates.",1999,2,959,Neutral,22,147,NEUTRAL,2
250,"First, I will discuss the available empirical evidence from the United States on the effect of changes in asset prices on household consumption and business investment.",2005,2,245,Neutral,26,168,NEUTRAL,2
360,"In the Committee's discussion of possible adjustments to policy during the intermeeting period, members agreed that the retention of an asymmetric directive toward tightening was consistent with their view that the risks remained biased toward higher inflation.",2022,1,345,Hawkish,37,261,HAWKISH,1
149,"Inflation is also being held down, reflecting weaker demand as well as significantly lower energy prices.",2012,0,144,Dovish,16,105,DOVISH,0
439,"In response to an unanticipated movement in spending and hence the quantity of money demanded, a small variation in interest rates would be sufficient to bring money back to path but not to correct the deviation in spending.",2005,0,426,Dovish,38,224,NEUTRAL,2
846,"There are also asymmetric price effects from cost shocksâ€”prices go up very quickly but often tend to come down more slowly, as consumers slowly learn that the bottlenecks have gone away.",2004,1,821,Hawkish,31,188,HAWKISH,1
920,The lagged effects of the substantial easing in monetary policy this year and the fiscal stimulus measures already enacted into law were expected to buttress demand and economic recovery over the next year.,2010,0,870,Dovish,33,206,DOVISH,0
395,"In their discussion of monetary policy for the intermeeting period, Committee members agreed that keeping the target range for the federal funds rate at 0 to 1/4 percent would be appropriate.",2021,0,379,Dovish,31,191,DOVISH,0
86,"As a result, growth of spending on consumer durables was expected to be appreciably below the rapid pace in the first half of last year, and housing demand would increase only a little from its recent level.",2015,2,84,Neutral,37,207,DOVISH,0
380,"If this policy succeeds ex post, inflation expectations become anchored at the new lower level of inflation, and policy can, then, respond to demand shocks by adjusting real rates pro-cyclically, the opposite of what is required when initial inflation is too high and inflation expectations are not anchored.13 Inflation will also be pro-cyclical with well-anchored inflation expectations if demand shocks dominate and inflation expectations remain anchored.",2019,2,369,Neutral,66,458,NEUTRAL,2
1071,"Two members preferred to leave the target range at 1 to 1-1/4 percent, suggesting that the Committee should wait to raise the target range until inflation moves up closer to 2 percent on a sustained basis or inflation expectations increase.",2015,2,1011,Neutral,40,240,DOVISH,0
524,"subsequently moved up against the backdrop of an improving global growth outlook, higher commodity prices, depreciation of the dollar, and the stronger-than-expected reading on core inflation in the December CPI release.",2006,1,496,Hawkish,31,220,HAWKISH,1
